"goal_id","player_id","primary_secondary"
"701","32","1"
"702","32","1"
"796","32","1"
"808","32","2"
"827","32","1"
"833","32","1"
"837","32","1"
"892","32","1"
"902","32","1"
"921","32","1"
"1054","32","1"
"1076","32","1"
"1077","32","1"
"1177","32","1"
"1236","32","2"
"1239","32","1"
"1326","32","1"
"1345","32","1"
"1349","32","1"
"1418","32","1"
"1445","32","1"
"1495","32","1"
"1498","32","1"
"1505","32","1"
"1548","32","1"
"1568","32","2"
"1640","32","2"
"1662","32","2"
"1665","32","1"
"1672","32","2"
"65","33","2"
"66","33","2"
"78","33","1"
"180","33","2"
"288","33","2"
"332","33","2"
"335","33","2"
"556","33","2"
"626","33","2"
"1031","33","1"
"64","34","1"
"115","34","1"
"119","34","2"
"120","34","1"
"133","34","1"
"169","34","2"
"227","34","2"
"249","34","1"
"278","34","2"
"289","34","2"
"333","34","2"
"353","34","2"
"382","34","2"
"387","34","1"
"399","34","2"
"501","34","1"
"514","34","1"
"547","34","1"
"555","34","1"
"597","34","2"
"614","34","1"
"674","34","1"
"806","34","1"
"851","34","1"
"889","34","1"
"1061","34","2"
"1136","34","2"
"1291","34","2"
"1298","34","1"
"1353","34","1"
"1378","34","2"
"1464","34","2"
"1605","34","2"
"24","35","1"
"66","35","1"
"116","35","2"
"289","35","1"
"333","35","1"
"383","35","2"
"556","35","1"
"800","35","1"
"22","36","2"
"42","36","1"
"53","36","1"
"81","36","1"
"91","36","2"
"180","36","1"
"181","36","2"
"305","36","1"
"397","36","1"
"402","36","1"
"516","36","2"
"524","36","1"
"531","36","1"
"557","36","1"
"614","36","2"
"617","36","1"
"676","36","1"
"687","36","1"
"749","36","1"
"802","36","1"
"819","36","2"
"860","36","1"
"886","36","2"
"954","36","2"
"955","36","2"
"1178","36","2"
"1260","36","2"
"1293","36","2"
"1296","36","1"
"1328","36","1"
"1353","36","2"
"1558","36","2"
"1596","36","1"
"1625","36","1"
"1626","36","1"
"1654","36","2"
"22","37","1"
"23","37","1"
"57","37","1"
"59","37","1"
"335","37","1"
"492","37","2"
"558","37","2"
"800","37","2"
"1405","37","1"
"368","38","1"
"386","38","1"
"387","38","2"
"396","38","1"
"494","38","2"
"862","38","1"
"885","38","1"
"887","38","1"
"1246","38","2"
"1252","38","2"
"1389","38","2"
"67","39","1"
"288","39","1"
"601","39","2"
"632","39","2"
"659","39","1"
"1035","39","2"
"1077","39","2"
"1374","39","2"
"1521","39","1"
"1564","39","1"
"65","40","1"
"86","40","2"
"133","40","2"
"476","40","1"
"617","40","2"
"777","40","1"
"848","40","1"
"935","40","2"
"1023","40","1"
"1094","40","2"
"1194","40","1"
"1279","40","1"
"1428","40","2"
"1542","40","2"
"91","42","1"
"114","42","2"
"181","42","1"
"182","42","2"
"216","42","1"
"219","42","1"
"278","42","1"
"557","42","2"
"615","42","1"
"657","42","2"
"688","42","2"
"710","42","1"
"750","42","1"
"793","42","1"
"819","42","1"
"851","42","2"
"860","42","2"
"885","42","2"
"1075","42","2"
"1076","42","2"
"1148","42","1"
"1209","42","2"
"1213","42","1"
"1236","42","1"
"1301","42","1"
"1416","42","2"
"1417","42","2"
"1445","42","2"
"1446","42","1"
"1458","42","1"
"1525","42","1"
"1568","42","1"
"1630","42","2"
"1634","42","1"
"1640","42","1"
"1668","42","2"
"55","44","1"
"86","44","1"
"114","44","1"
"115","44","2"
"116","44","1"
"119","44","1"
"182","44","1"
"280","44","1"
"283","44","1"
"305","44","2"
"382","44","1"
"388","44","1"
"389","44","1"
"399","44","1"
"402","44","2"
"514","44","2"
"613","44","1"
"687","44","2"
"719","44","2"
"791","44","1"
"871","44","1"
"886","44","1"
"954","44","1"
"1198","44","2"
"1268","44","2"
"1352","44","1"
"1375","44","2"
"134","45","1"
"1205","45","2"
"1316","45","2"
"24","46","2"
"81","46","2"
"169","47","1"
"332","47","1"
"383","47","1"
"493","47","1"
"515","47","1"
"531","47","2"
"545","47","1"
"547","47","2"
"615","47","2"
"626","47","1"
"848","47","2"
"863","47","1"
"890","47","1"
"1094","47","1"
"1272","47","1"
"1330","47","2"
"1504","48","2"
"70","49","2"
"100","49","2"
"229","49","2"
"336","49","1"
"352","49","1"
"470","49","2"
"584","49","1"
"810","49","2"
"835","49","1"
"836","49","1"
"1553","49","2"
"68","50","1"
"70","50","1"
"102","50","2"
"146","50","1"
"385","50","1"
"482","50","2"
"637","50","2"
"716","50","2"
"858","50","2"
"1008","50","2"
"1037","50","1"
"1188","50","2"
"1302","50","2"
"1550","50","2"
"1552","50","2"
"101","51","1"
"145","51","1"
"176","51","2"
"202","51","1"
"250","51","1"
"364","51","1"
"406","51","1"
"407","51","2"
"572","51","1"
"697","51","1"
"746","51","1"
"748","51","1"
"867","51","1"
"1307","51","2"
"1363","51","1"
"1371","51","2"
"68","52","2"
"102","52","1"
"146","52","2"
"625","52","2"
"665","52","1"
"845","52","2"
"1333","52","1"
"122","53","1"
"176","53","1"
"178","53","2"
"212","53","1"
"214","53","1"
"257","53","2"
"297","53","2"
"322","53","1"
"356","53","1"
"367","53","1"
"411","53","2"
"477","53","1"
"497","53","2"
"596","53","1"
"667","53","2"
"730","53","2"
"734","53","1"
"763","53","1"
"782","53","1"
"784","53","1"
"799","53","2"
"925","53","2"
"948","53","1"
"965","53","1"
"977","53","1"
"1282","53","1"
"1339","53","2"
"1358","53","1"
"1538","53","2"
"1573","53","1"
"1574","53","2"
"187","55","2"
"247","55","1"
"317","55","2"
"105","56","2"
"143","56","2"
"164","56","2"
"212","56","2"
"321","56","2"
"324","56","1"
"367","56","2"
"384","56","1"
"390","56","2"
"711","56","2"
"776","56","1"
"789","56","1"
"790","56","2"
"795","56","2"
"934","56","1"
"990","56","1"
"1059","56","2"
"1095","56","2"
"1290","56","2"
"1294","56","1"
"18","57","1"
"41","57","1"
"122","57","2"
"202","57","2"
"385","57","2"
"491","57","2"
"507","57","2"
"667","57","1"
"730","57","1"
"763","57","2"
"805","57","1"
"841","57","1"
"872","57","1"
"878","57","1"
"883","57","2"
"906","57","2"
"925","57","1"
"991","57","1"
"1000","57","1"
"1008","57","1"
"1042","57","1"
"1079","57","1"
"1080","57","1"
"1104","57","2"
"1180","57","1"
"1183","57","1"
"1284","57","2"
"1340","57","1"
"1379","57","2"
"1490","57","1"
"1536","57","2"
"1573","57","2"
"1670","57","1"
"151","58","2"
"164","58","1"
"210","58","1"
"232","58","2"
"268","58","2"
"270","58","2"
"295","58","1"
"314","58","2"
"321","58","1"
"326","58","1"
"413","58","1"
