"goal_id","player_id","primary_secondary"
"1163","242","2"
"1164","23","2"
"1164","236","1"
"1165","286","1"
"1166","15","1"
"1167","97","2"
"1167","149","1"
"1168","15","1"
"1168","78","2"
"1169","62","1"
"1169","138","2"
"1170","200","1"
"1171","68","2"
"1171","73","1"
"1172","58","1"
"1173","100","1"
"1174","58","1"
"1174","242","2"
"1177","31","2"
"1177","32","1"
"1178","36","2"
"1178","210","1"
"1179","13","1"
"1179","203","2"
"1180","57","1"
"1180","240","2"
"1181","78","1"
"1181","243","2"
"1182","12","1"
"1183","57","1"
"1183","223","2"
"1184","76","1"
"1184","317","2"
"1185","31","2"
"1185","128","1"
"1187","188","1"
"1187","236","2"
"1188","50","2"
"1189","76","1"
"1189","200","2"
"1190","167","2"
"1190","189","1"
"1191","208","1"
"1192","87","2"
"1192","206","1"
"1193","13","2"
"1193","142","1"
"1194","40","1"
"1194","205","2"
"1195","138","1"
"1196","30","1"
"1196","87","2"
"1197","9","1"
"1197","87","2"
"1198","44","2"
"1198","67","1"
"1199","21","2"
"1199","236","1"
"1200","21","1"
"1201","20","1"
"1201","21","2"
"1202","188","2"
"1202","247","1"
"1203","167","1"
"1204","277","1"
"1205","45","2"
"1205","204","1"
"1206","31","2"
"1206","84","1"
"1207","249","1"
"1208","285","1"
"1209","42","2"
"1209","83","1"
"1210","60","2"
"1210","280","1"
"1211","87","2"
"1211","205","1"
"1213","42","1"
"1213","253","2"
"1214","241","2"
"1214","242","1"
"1215","188","1"
"1215","236","2"
"1217","71","2"
"1217","223","1"
"1218","99","2"
"1218","138","1"
"1219","71","2"
"1219","239","1"
"1220","23","1"
"1221","63","2"
"1221","73","1"
"1222","72","2"
"1222","241","1"
"1224","67","2"
"1224","76","1"
"1225","203","2"
"1225","210","1"
"1227","232","2"
"1227","243","1"
"1229","18","1"
"1230","17","1"
"1231","115","1"
"1231","161","2"
"1232","89","2"
"1232","209","1"
"1234","89","2"
"1234","198","1"
"1235","20","1"
"1235","236","2"
"1236","32","2"
"1236","42","1"
"1237","21","1"
"1237","24","2"
"1238","31","1"
"1238","253","2"
"1239","32","1"
"1239","274","2"
"1240","60","1"
"1240","280","2"
"1242","212","1"
"1243","78","2"
"1243","246","1"
"1244","13","1"
"1244","208","2"
"1245","71","2"
"1245","286","1"
"1246","38","2"
"1246","239","1"
"1248","286","1"
"1251","17","2"
"1251","182","1"
"1252","38","2"
"1252","241","1"
"1253","21","2"
"1253","189","1"
"1254","20","1"
"1255","31","1"
"1256","23","2"
"1256","167","1"
"1258","189","1"
"1258","247","2"
"1259","167","1"
"1259","190","2"
"1260","36","2"
"1260","210","1"
"1261","21","1"
"1261","167","2"
"1262","61","1"
"1262","79","2"
"1263","4","1"
"1263","98","2"
"1264","88","2"
"1264","240","1"
"1266","12","2"
"1266","246","1"
"1267","15","2"
"1267","149","1"
"1268","26","1"
"1268","44","2"
"1269","21","1"
"1270","205","1"
"1271","20","2"
"1271","25","1"
"1272","47","1"
"1273","21","1"
"1274","73","2"
"1274","76","1"
"1275","180","2"
"1277","205","1"
"1277","229","2"
"1278","61","2"
"1278","84","1"
"1279","40","1"
"1279","205","2"
"1280","15","2"
"1280","259","1"
"1281","91","1"
"1281","196","2"
"1282","53","1"
"1283","58","2"
"1283","219","1"
"1284","57","2"
"1284","72","1"
"1285","205","2"
"1285","245","1"
"1286","205","2"
"1286","280","1"
"1287","60","1"
"1288","72","1"
"1289","26","1"
"1289","68","2"
"1290","56","2"
"1290","63","1"
"1291","34","2"
"1291","181","1"
"1292","196","1"
"1293","36","2"
"1294","56","1"
"1294","73","2"
"1296","2","2"
"1296","36","1"
"1297","63","2"
"1297","316","1"
"1298","34","1"
"1298","99","2"
"1299","253","1"
"1299","272","2"
"1300","20","1"
"1300","21","2"
"1301","42","1"
"1302","50","2"
"1302","198","1"
"1305","161","2"
"1306","11","1"
"1306","221","2"
"1307","51","2"
"1307","61","1"
"1308","83","1"
"1308","84","2"
"1309","88","2"
"1309","115","1"
"1311","188","1"
"1311","236","2"
"1312","247","1"
"1313","280","1"
"1313","285","2"
"1314","190","1"
"1314","247","2"
"1316","45","2"
"1316","147","1"
"1319","25","1"
"1319","188","2"
"1320","169","2"
"1320","209","1"
"1321","203","2"
"1321","210","1"
"1322","89","1"
"1322","198","2"
"1324","199","2"
"1324","272","1"
"1325","15","1"
"1325","246","2"
"1326","32","1"
"1326","253","2"
"1327","61","1"
"1327","79","2"
"1328","36","1"
"1329","205","1"
"1329","229","2"
"1330","47","2"
"1330","285","1"
"1331","17","1"
"1332","88","1"
"1333","52","1"
"1333","256","2"
"1335","224","1"
"1336","60","1"
"1336","280","2"
"1337","58","1"
"1337","241","2"
"1338","21","1"
"1338","264","2"
"1339","53","2"
"1339","242","1"
"1340","57","1"
"1340","71","2"
"1341","25","1"
"1341","188","2"
"1343","21","2"
"1343","247","1"
