"name","name","shooter_id","goalie_id","game_id","period","time","is_goal","x_location","y_location","type","quality"
"Hilary Knight","Boston Fleet","13","155","56","1","00:12:01","0","454","77","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","56","1","00:19:06","0","477","192","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","155","56","2","00:15:05","0","516","88","Backhand","Quality on net"
"Hilary Knight","Boston Fleet","13","155","56","3","00:14:43","0","549","118","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","57","1","00:08:21","0","100","193","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","64","57","2","00:04:33","0","175","182","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","57","2","00:05:15","0","171","82","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","57","3","00:04:14","0","97","101","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","64","57","3","00:11:23","0","182","69","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","28","64","1","00:15:19","1","43","118","Default","Non quality goal"
"Hilary Knight","Boston Fleet","13","28","64","2","00:00:30","0","84","99","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","28","64","2","00:19:31","0","60","151","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","28","64","3","00:08:34","0","43","35","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","28","64","3","00:10:36","0","71","119","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","59","65","1","00:03:05","1","45","161","Wrist","Quality goal"
"Hilary Knight","Boston Fleet","13","59","65","1","00:19:50","0","215","231","Slap","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","65","2","00:18:10","0","94","290","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","68","1","00:14:26","0","469","211","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","68","2","00:04:19","0","550","183","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","68","2","00:07:03","0","499","177","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","68","2","00:18:48","0","530","96","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","68","3","00:06:19","0","531","211","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","69","1","00:01:30","1","546","149","Backhand","Quality goal"
"Hilary Knight","Boston Fleet","13","59","69","1","00:02:51","0","543","157","Snap","Quality on net"
"Hilary Knight","Boston Fleet","13","59","69","1","00:16:36","0","562","128","Tip","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","69","1","00:17:31","0","423","226","Snap","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","1","00:14:51","0","527","80","Backhand","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","2","00:00:36","0","491","279","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","2","00:05:59","0","452","62","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","3","00:10:47","0","540","284","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","83","2","00:08:49","0","165","123","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","83","2","00:11:17","0","129","85","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","4","1","00:06:57","0","87","141","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","4","2","00:16:36","0","53","169","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","4","2","00:19:58","0","132","85","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","28","11","1","00:14:37","0","532","209","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","28","11","2","00:04:29","0","523","166","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","28","11","3","00:15:59","0","470","160","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","64","14","2","00:03:43","0","453","56","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","14","3","00:12:18","0","560","176","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","14","3","00:12:22","0","556","185","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","14","3","00:14:17","0","490","60","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","16","1","00:06:35","0","123","183","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:10:02","0","123","226","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:16:15","0","102","178","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:16:41","0","146","188","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:18:02","0","103","97","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:19:50","0","132","69","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","16","3","00:12:18","0","161","202","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","48","19","1","00:07:19","0","540","51","Backhand","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","19","2","00:16:48","0","555","263","Snap","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","19","3","00:01:05","0","532","201","Snap","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","19","3","00:07:54","0","438","116","Slap","Non quality on net"
"Hilary Knight","Boston Fleet","13","123","23","2","00:03:14","0","171","78","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","123","23","2","00:09:52","0","123","178","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","123","23","2","00:10:18","0","171","227","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","123","23","4","00:00:52","1","473","111","Default","Quality goal"
"Hilary Knight","Boston Fleet","13","85","27","4","00:01:22","0","119","209","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","64","29","1","00:08:53","0","163","142","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","29","2","00:07:28","0","93","163","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","1","00:19:58","0","196","69","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","32","2","00:03:50","0","89","171","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","2","00:09:30","0","72","111","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","3","00:05:04","0","159","195","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","32","3","00:08:33","0","120","158","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","3","00:11:01","0","136","239","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","34","1","00:04:29","0","63","183","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","59","34","3","00:13:49","1","99","198","Default","Quality goal"
"Hilary Knight","Boston Fleet","13","22","38","1","00:15:49","0","553","172","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","22","38","3","00:10:39","0","429","263","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","85","42","1","00:04:38","0","530","131","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","85","42","2","00:10:18","0","546","273","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","85","42","2","00:14:55","1","470","117","Wrist","Quality goal"
"Hilary Knight","Boston Fleet","13","41","48","1","00:14:25","0","126","208","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","41","48","3","00:16:28","0","127","192","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","41","48","3","00:17:03","0","111","194","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","41","48","4","00:00:55","0","112","126","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","50","2","00:18:27","0","458","240","Slap","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","50","3","00:16:35","0","552","223","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","70","52","1","00:03:41","0","496","205","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","70","52","2","00:12:35","0","535","138","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","70","52","3","00:10:40","0","534","141","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","70","52","3","00:18:01","0","507","106","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","56","1","00:12:01","0","454","77","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","56","1","00:19:06","0","477","192","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","155","56","2","00:15:05","0","516","88","Backhand","Quality on net"
"Hilary Knight","Boston Fleet","13","155","56","3","00:14:43","0","549","118","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","57","1","00:08:21","0","100","193","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","64","57","2","00:04:33","0","175","182","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","57","2","00:05:15","0","171","82","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","57","3","00:04:14","0","97","101","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","64","57","3","00:11:23","0","182","69","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","28","64","1","00:15:19","1","43","118","Default","Non quality goal"
"Hilary Knight","Boston Fleet","13","28","64","2","00:00:30","0","84","99","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","28","64","2","00:19:31","0","60","151","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","28","64","3","00:08:34","0","43","35","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","28","64","3","00:10:36","0","71","119","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","59","65","1","00:03:05","1","45","161","Wrist","Quality goal"
"Hilary Knight","Boston Fleet","13","59","65","1","00:19:50","0","215","231","Slap","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","65","2","00:18:10","0","94","290","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","68","1","00:14:26","0","469","211","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","68","2","00:04:19","0","550","183","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","68","2","00:07:03","0","499","177","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","68","2","00:18:48","0","530","96","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","68","3","00:06:19","0","531","211","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","69","1","00:01:30","1","546","149","Backhand","Quality goal"
"Hilary Knight","Boston Fleet","13","59","69","1","00:02:51","0","543","157","Snap","Quality on net"
"Hilary Knight","Boston Fleet","13","59","69","1","00:16:36","0","562","128","Tip","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","69","1","00:17:31","0","423","226","Snap","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","1","00:14:51","0","527","80","Backhand","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","2","00:00:36","0","491","279","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","2","00:05:59","0","452","62","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","70","3","00:10:47","0","540","284","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","83","2","00:08:49","0","165","123","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","83","2","00:11:17","0","129","85","Default","Quality on net"
"Nicole Kosta","Boston Fleet","14","70","52","2","00:10:46","0","508","157","Default","Quality on net"
"Nicole Kosta","Boston Fleet","14","155","68","2","00:06:13","1","554","195","Default","Non quality goal"
"Nicole Kosta","Boston Fleet","14","155","68","2","00:13:11","0","437","83","Default","Non quality on net"
"Nicole Kosta","Boston Fleet","14","155","68","3","00:11:10","0","554","188","Default","Non quality on net"
"Nicole Kosta","Boston Fleet","14","59","69","2","00:14:49","0","531","182","Backhand","Quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:15:18","0","45","128","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:15:47","0","111","196","Default","Quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:18:33","0","125","129","Default","Quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:18:47","0","68","213","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","4","3","00:00:30","0","95","192","Default","Quality on net"
"Alina Müller","Boston Fleet","15","28","11","1","00:14:18","0","505","165","Wrist","Quality on net"
"Alina Müller","Boston Fleet","15","28","11","2","00:01:57","0","386","124","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","1","00:01:37","0","442","85","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","2","00:03:09","0","403","105","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","3","00:10:37","0","549","185","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","3","00:14:22","0","446","223","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","16","2","00:18:22","0","79","129","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","16","3","00:10:05","0","125","89","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","16","3","00:14:54","0","105","204","Default","Quality on net"
"Alina Müller","Boston Fleet","15","48","19","1","00:08:38","1","478","121","Snap","Quality goal"
"Alina Müller","Boston Fleet","15","48","19","1","00:12:35","0","543","141","Tip","Quality on net"
"Alina Müller","Boston Fleet","15","59","19","3","00:19:07","0","465","95","Snap","Quality on net"
"Alina Müller","Boston Fleet","15","123","23","1","00:14:27","1","513","157","Default","Quality goal"
"Alina Müller","Boston Fleet","15","85","27","4","00:01:05","0","58","128","Default","Quality on net"
"Alina Müller","Boston Fleet","15","64","29","2","00:04:42","0","68","117","Default","Quality on net"
"Alina Müller","Boston Fleet","15","64","29","2","00:15:21","0","111","139","Default","Quality on net"
"Alina Müller","Boston Fleet","15","64","29","3","00:15:29","0","206","187","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","32","1","00:19:25","0","90","119","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","34","1","00:04:12","0","165","189","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","59","34","1","00:04:27","0","45","87","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","38","1","00:04:16","0","536","203","Backhand","Non quality on net"
"Alina Müller","Boston Fleet","15","85","42","2","00:00:59","0","471","219","Slap","Quality on net"
"Alina Müller","Boston Fleet","15","85","42","3","00:19:14","0","475","57","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","64","45","2","00:11:44","0","464","54","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","41","48","1","00:04:10","0","223","147","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","41","48","1","00:16:34","0","54","156","Default","Quality on net"
"Alina Müller","Boston Fleet","15","41","48","1","00:16:35","0","61","160","Default","Quality on net"
"Alina Müller","Boston Fleet","15","41","48","2","00:16:54","0","165","122","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","50","1","00:06:55","0","358","139","Wrist","Non quality on net"
"Alina Müller","Boston Fleet","15","22","50","2","00:10:35","0","459","129","Snap","Quality on net"
"Alina Müller","Boston Fleet","15","70","52","3","00:19:56","0","491","121","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","56","2","00:06:27","1","549","100","Wrist","Non quality goal"
"Alina Müller","Boston Fleet","15","155","56","3","00:14:55","0","401","87","Wrist","Non quality on net"
"Alina Müller","Boston Fleet","15","155","56","3","00:19:04","0","433","71","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","64","57","3","00:01:14","0","77","189","Default","Quality on net"
"Alina Müller","Boston Fleet","15","28","64","1","00:17:16","0","71","176","Default","Quality on net"
"Alina Müller","Boston Fleet","15","28","64","1","00:18:42","1","107","155","Default","Quality goal"
"Alina Müller","Boston Fleet","15","28","64","3","00:18:29","0","87","160","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","65","3","00:04:46","0","130","189","Wrist","Quality on net"
"Alina Müller","Boston Fleet","15","59","65","3","00:14:22","0","111","99","Wrist","Quality on net"
"Alina Müller","Boston Fleet","15","155","68","1","00:03:37","0","529","142","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","68","1","00:18:42","0","525","86","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","68","2","00:11:12","0","398","142","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","68","3","00:08:57","0","472","121","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","69","1","00:06:16","0","457","59","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","59","69","3","00:07:06","0","513","120","Backhand","Quality on net"
"Alina Müller","Boston Fleet","15","22","70","2","00:11:38","0","479","26","Wrist","Non quality on net"
"Alina Müller","Boston Fleet","15","22","70","3","00:01:42","1","471","87","Wrist","Quality goal"
"Alina Müller","Boston Fleet","15","59","83","1","00:10:53","0","129","155","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","83","2","00:01:34","0","129","165","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","83","2","00:05:46","0","158","194","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:15:18","0","45","128","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:15:47","0","111","196","Default","Quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:18:33","0","125","129","Default","Quality on net"
"Alina Müller","Boston Fleet","15","22","4","1","00:18:47","0","68","213","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","4","3","00:00:30","0","95","192","Default","Quality on net"
"Alina Müller","Boston Fleet","15","28","11","1","00:14:18","0","505","165","Wrist","Quality on net"
"Alina Müller","Boston Fleet","15","28","11","2","00:01:57","0","386","124","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","1","00:01:37","0","442","85","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","2","00:03:09","0","403","105","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","3","00:10:37","0","549","185","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","64","14","3","00:14:22","0","446","223","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","16","2","00:18:22","0","79","129","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","16","3","00:10:05","0","125","89","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","16","3","00:14:54","0","105","204","Default","Quality on net"
"Alina Müller","Boston Fleet","15","48","19","1","00:08:38","1","478","121","Snap","Quality goal"
"Alina Müller","Boston Fleet","15","48","19","1","00:12:35","0","543","141","Tip","Quality on net"
"Alina Müller","Boston Fleet","15","59","19","3","00:19:07","0","465","95","Snap","Quality on net"
"Alina Müller","Boston Fleet","15","123","23","1","00:14:27","1","513","157","Default","Quality goal"
"Alina Müller","Boston Fleet","15","85","27","4","00:01:05","0","58","128","Default","Quality on net"
"Alina Müller","Boston Fleet","15","64","29","2","00:04:42","0","68","117","Default","Quality on net"
"Alina Müller","Boston Fleet","15","64","29","2","00:15:21","0","111","139","Default","Quality on net"
"Alina Müller","Boston Fleet","15","64","29","3","00:15:29","0","206","187","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","32","1","00:19:25","0","90","119","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","34","1","00:04:12","0","165","189","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","59","34","1","00:04:27","0","45","87","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","38","1","00:04:16","0","536","203","Backhand","Non quality on net"
"Alina Müller","Boston Fleet","15","85","42","2","00:00:59","0","471","219","Slap","Quality on net"
"Alina Müller","Boston Fleet","15","85","42","3","00:19:14","0","475","57","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","64","45","2","00:11:44","0","464","54","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","41","48","1","00:04:10","0","223","147","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","41","48","1","00:16:34","0","54","156","Default","Quality on net"
"Alina Müller","Boston Fleet","15","41","48","1","00:16:35","0","61","160","Default","Quality on net"
"Alina Müller","Boston Fleet","15","41","48","2","00:16:54","0","165","122","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","22","50","1","00:06:55","0","358","139","Wrist","Non quality on net"
"Alina Müller","Boston Fleet","15","22","50","2","00:10:35","0","459","129","Snap","Quality on net"
"Alina Müller","Boston Fleet","15","70","52","3","00:19:56","0","491","121","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","56","2","00:06:27","1","549","100","Wrist","Non quality goal"
"Alina Müller","Boston Fleet","15","155","56","3","00:14:55","0","401","87","Wrist","Non quality on net"
"Alina Müller","Boston Fleet","15","155","56","3","00:19:04","0","433","71","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","64","57","3","00:01:14","0","77","189","Default","Quality on net"
"Alina Müller","Boston Fleet","15","28","64","1","00:17:16","0","71","176","Default","Quality on net"
"Alina Müller","Boston Fleet","15","28","64","1","00:18:42","1","107","155","Default","Quality goal"
"Alina Müller","Boston Fleet","15","28","64","3","00:18:29","0","87","160","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","65","3","00:04:46","0","130","189","Wrist","Quality on net"
"Alina Müller","Boston Fleet","15","59","65","3","00:14:22","0","111","99","Wrist","Quality on net"
"Alina Müller","Boston Fleet","15","155","68","1","00:03:37","0","529","142","Default","Quality on net"
"Alina Müller","Boston Fleet","15","155","68","1","00:18:42","0","525","86","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","68","2","00:11:12","0","398","142","Default","Non quality on net"
"Alina Müller","Boston Fleet","15","155","68","3","00:08:57","0","472","121","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","69","1","00:06:16","0","457","59","Slap","Non quality on net"
"Alina Müller","Boston Fleet","15","59","69","3","00:07:06","0","513","120","Backhand","Quality on net"
"Alina Müller","Boston Fleet","15","22","70","2","00:11:38","0","479","26","Wrist","Non quality on net"
"Alina Müller","Boston Fleet","15","22","70","3","00:01:42","1","471","87","Wrist","Quality goal"
"Alina Müller","Boston Fleet","15","59","83","1","00:10:53","0","129","155","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","83","2","00:01:34","0","129","165","Default","Quality on net"
"Alina Müller","Boston Fleet","15","59","83","2","00:05:46","0","158","194","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","28","11","2","00:05:10","0","475","212","Wrist","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","28","11","2","00:19:57","0","447","95","Wrist","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","14","3","00:12:07","0","446","104","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","14","3","00:16:33","0","531","173","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","16","1","00:13:16","0","143","219","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","16","3","00:04:48","0","41","93","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","48","19","1","00:06:01","0","501","278","Snap","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","48","19","1","00:17:37","1","555","123","Snap","Non quality goal"
"Jamie Lee Rattray","Boston Fleet","16","123","23","3","00:07:10","0","109","226","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","85","27","1","00:19:21","0","273","73","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","85","27","2","00:04:04","0","131","115","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","85","27","3","00:05:20","0","123","168","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","29","1","00:17:56","0","91","140","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","29","2","00:18:31","0","77","110","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","29","3","00:06:04","1","111","128","Default","Quality goal"
"Jamie Lee Rattray","Boston Fleet","16","64","29","3","00:13:09","0","145","237","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","29","3","00:16:42","0","131","109","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","32","1","00:13:11","0","111","223","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","32","2","00:13:25","0","123","159","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","32","2","00:13:42","0","129","180","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","59","34","3","00:08:51","0","147","114","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","22","38","1","00:17:44","0","538","153","Wrist","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","22","38","2","00:00:41","0","532","139","Wrist","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","22","38","3","00:11:26","0","330","259","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","22","38","3","00:12:46","0","498","159","Backhand","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","85","42","1","00:03:12","0","468","209","Wrist","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","85","42","1","00:05:45","0","515","189","Tip","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","85","42","3","00:00:51","0","473","138","Wrist","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","85","42","3","00:14:49","0","449","254","Wrist","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","41","48","1","00:15:06","0","77","163","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","41","48","1","00:15:36","0","104","161","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","41","48","2","00:08:01","0","70","130","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","41","48","3","00:17:56","0","71","150","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","41","48","3","00:18:51","0","48","168","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","41","48","4","00:01:47","0","67","154","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","70","52","1","00:19:05","0","360","279","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","70","52","3","00:12:23","0","521","108","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","56","1","00:08:45","0","448","203","Wrist","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","56","1","00:18:19","0","494","103","Wrist","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","56","3","00:10:36","0","565","139","Tip","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","56","3","00:19:34","0","547","74","Snap","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","57","1","00:00:33","0","127","90","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","57","1","00:15:53","0","61","218","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","64","57","3","00:07:01","0","138","91","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","28","64","1","00:10:32","0","53","255","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","59","65","2","00:03:47","0","73","115","Backhand","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","59","65","4","00:04:48","0","105","79","Wrist","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","68","1","00:02:46","0","490","117","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","68","2","00:00:14","0","573","195","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","68","2","00:13:22","0","496","44","Default","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","155","68","3","00:07:02","0","523","204","Default","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","59","69","1","00:04:58","0","483","243","Snap","Non quality on net"
"Jamie Lee Rattray","Boston Fleet","16","59","69","1","00:19:01","1","553","147","Backhand","Quality goal"
"Jamie Lee Rattray","Boston Fleet","16","59","69","2","00:00:28","0","542","146","Tip","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","59","69","2","00:05:11","0","549","128","Snap","Quality on net"
"Jamie Lee Rattray","Boston Fleet","16","59","69","2","00:19:17","0","532","135","Snap","Quality on net"
